WAL,BHR,1.45
BHR,TTH,1.37
TTH,SVS,1.05
SVS,FPK,3.15
FPK,HBY,1.93
HBY,KXX,2.45
KXX,EUS,0.74
EUS,WST,0.76
WST,OXC,0.9
OXC,GPK,1.14
GPK,VIC,1.09
VIC,PIM,1.19
PIM,VUX,0.8
VUX,STK,1.77
STK,BRX,1.46
